d,contexts,null_prob,seed,method,trials,reachable_rate,overall_success,future_success,current_success,detects_unreachable,false_certificate,mean_norm,mean_min_margin,mean_rank,mean_null_dim
5,24,0.0,3,random_search,10,0.9,0.4,0.4444444444444444,0.4444444444444444,1.0,0.0,0.966980719821166,-0.7610419740697073,5.0,0.0
5,24,0.0,3,soft_penalty,10,0.9,0.2,0.2222222222222222,1.0,0.0,0.7777777777777778,2.061309166820976,-2.509014686261235,5.0,0.0
5,24,0.0,4,UBC,10,0.8,0.8,1.0,1.0,1.0,0.0,0.6518624132028268,-4.198030811863873e-16,5.0,0.0
5,24,0.0,4,current_only,10,0.8,0.0,0.0,1.0,0.0,1.0,0.18816825660780778,-1.203684655337763,5.0,0.0
5,24,0.0,4,gradient_line,10,0.8,0.4,0.5,1.0,1.0,0.0,2.0512499999999996,-0.5048098906149165,5.0,0.0
5,24,0.0,4,least_squares,10,0.8,0.0,0.0,0.5,0.0,1.0,0.5258584989981702,-0.1690194400914544,5.0,0.0
5,24,0.0,4,one_axis_current,10,0.8,0.0,0.0,1.0,0.0,1.0,0.28012600055508274,-1.3267614424275687,5.0,0.0
5,24,0.0,4,oracle_anchor,10,0.8,0.8,1.0,1.0,1.0,0.0,0.8152416366452888,0.041181730915407375,5.0,0.0
5,24,0.0,4,random_search,10,0.8,0.3,0.375,0.375,1.0,0.0,0.7931472907360636,-0.8164322638913815,5.0,0.0
5,24,0.0,4,soft_penalty,10,0.8,0.0,0.0,0.75,0.0,1.0,1.625180292200667,-1.951975432003953,5.0,0.0
5,24,0.0,5,UBC,10,0.9,0.9,1.0,1.0,1.0,0.0,0.6138434450418018,-4.85722573273506e-16,5.0,0.0
5,24,0.0,5,current_only,10,0.9,0.0,0.0,1.0,0.0,1.0,0.15059745045671913,-1.124670055820651,5.0,0.0
5,24,0.0,5,gradient_line,10,0.9,0.2,0.2222222222222222,0.8888888888888888,1.0,0.0,2.6300000000000003,-0.6452046603381343,5.0,0.0
5,24,0.0,5,least_squares,10,0.9,0.0,0.0,0.5555555555555556,0.0,1.0,0.514764598023307,-0.17224616890908068,5.0,0.0
5,24,0.0,5,one_axis_current,10,0.9,0.0,0.0,1.0,0.0,1.0,0.214175512667642,-1.1373605545875152,5.0,0.0
5,24,0.0,5,oracle_anchor,10,0.9,0.9,1.0,1.0,1.0,0.0,0.7699486920992726,0.04151431429025488,5.0,0.0
5,24,0.0,5,random_search,10,0.9,0.3,0.3333333333333333,0.3333333333333333,1.0,0.0,0.6579784848627044,-0.7974817063156936,5.0,0.0
5,24,0.0,5,soft_penalty,10,0.9,0.1,0.1111111111111111,0.6666666666666666,0.0,0.8888888888888888,2.570064098289847,-4.433361032232466,5.0,0.0
5,24,0.5,0,UBC,10,0.9,0.9,1.0,1.0,1.0,0.0,0.6013158511467259,-3.6853236511862837e-16,5.0,0.0
5,24,0.5,0,current_only,10,0.9,0.0,0.0,1.0,0.0,1.0,0.2876700131855581,-0.7169873999542554,5.0,0.0
5,24,0.5,0,gradient_line,10,0.9,0.2,0.2222222222222222,1.0,1.0,0.0,2.47,-0.6837831788723703,5.0,0.0
5,24,0.5,0,least_squares,10,0.9,0.0,0.0,0.2222222222222222,0.0,1.0,0.6674166125964084,-0.1334436882154762,5.0,0.0
5,24,0.5,0,one_axis_current,10,0.9,0.0,0.0,1.0,0.0,1.0,0.3502751465969862,-0.9753762694895036,5.0,0.0
5,24,0.5,0,oracle_anchor,10,0.9,0.9,1.0,1.0,1.0,0.0,0.7494481544996958,0.03620990304979894,5.0,0.0
5,24,0.5,0,random_search,10,0.9,0.5,0.5555555555555556,0.5555555555555556,1.0,0.0,1.0284564030257066,-0.574421653932043,5.0,0.0
5,24,0.5,0,soft_penalty,10,0.9,0.0,0.0,0.5555555555555556,0.0,1.0,1.2945396336802772,-1.4032808964877952,5.0,0.0
5,24,0.5,1,UBC,10,0.8,0.8,1.0,1.0,1.0,0.0,0.5548924425163927,-2.3592239273284576e-16,5.0,0.0
5,24,0.5,1,current_only,10,0.8,0.0,0.0,1.0,0.0,1.0,0.15506484105654644,-0.7968593007495862,5.0,0.0
5,24,0.5,1,gradient_line,10,0.8,0.1,0.125,0.875,1.0,0.0,2.8275,-0.6187813701839999,5.0,0.0
5,24,0.5,1,least_squares,10,0.8,0.0,0.0,0.625,0.0,1.0,0.8504555596875396,-0.13843862087182296,5.0,0.0
5,24,0.5,1,one_axis_current,10,0.8,0.0,0.0,1.0,0.0,1.0,0.20220303040924406,-0.763036310964345,5.0,0.0
5,24,0.5,1,oracle_anchor,10,0.8,0.8,1.0,1.0,1.0,0.0,0.7291563647957262,0.03139859543604001,5.0,0.0
5,24,0.5,1,random_search,10,0.8,0.5,0.625,0.625,1.0,0.0,1.2271414314772446,-0.3277296792225495,5.0,0.0
5,24,0.5,1,soft_penalty,10,0.8,0.0,0.0,0.875,0.0,1.0,1.7223442750617777,-2.3234889045931686,5.0,0.0
5,24,0.5,2,UBC,10,0.7,0.7,1.0,1.0,1.0,0.0,0.6704552597357394,-3.806478941571965e-16,5.0,0.0
5,24,0.5,2,current_only,10,0.7,0.0,0.0,1.0,0.0,1.0,0.247821822312614,-1.0812467536816162,5.0,0.0
5,24,0.5,2,gradient_line,10,0.7,0.2,0.2857142857142857,1.0,1.0,0.0,2.4857142857142853,-0.4939256572275676,5.0,0.0
5,24,0.5,2,least_squares,10,0.7,0.0,0.0,0.5714285714285714,0.0,1.0,0.70846649178481,-0.18073442604709872,5.0,0.0
5,24,0.5,2,one_axis_current,10,0.7,0.0,0.0,1.0,0.0,1.0,0.3460781592049287,-1.3216195348661444,5.0,0.0
5,24,0.5,2,oracle_anchor,10,0.7,0.7,1.0,1.0,1.0,0.0,0.8340263594367681,0.03905344736919877,5.0,0.0
5,24,0.5,2,random_search,10,0.7,0.1,0.14285714285714285,0.14285714285714285,1.0,0.0,0.3163988141339818,-1.0943763049590924,5.0,0.0
5,24,0.5,2,soft_penalty,10,0.7,0.0,0.0,1.0,0.0,1.0,1.421083398510543,-1.67523773275196,5.0,0.0
5,24,0.5,3,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.6169600223136071,-3.3584246494910984e-16,5.0,0.0
5,24,0.5,3,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.13789410920593181,-1.070410462068355,5.0,0.0
5,24,0.5,3,gradient_line,10,1.0,0.3,0.3,1.0,0.0,0.0,2.496,-0.4521040783248007,5.0,0.0
5,24,0.5,3,least_squares,10,1.0,0.0,0.0,0.4,0.0,1.0,0.524870826494478,-0.1320509592332137,5.0,0.0
5,24,0.5,3,one_axis_current,10,1.0,0.0,0.0,1.0,0.0,1.0,0.17478828546447395,-1.0293531626154593,5.0,0.0
5,24,0.5,3,oracle_anchor,10,1.0,1.0,1.0,1.0,0.0,0.0,0.7769379053054177,0.039183716931341386,5.0,0.0
5,24,0.5,3,random_search,10,1.0,0.4,0.4,0.4,0.0,0.0,1.0407647225922807,-0.7229017521638212,5.0,0.0
5,24,0.5,3,soft_penalty,10,1.0,0.1,0.1,0.9,0.0,0.9,2.233484458816265,-3.2583784937220743,5.0,0.0
5,24,0.5,4,UBC,10,0.6,0.6,1.0,1.0,1.0,0.0,0.5838289775296618,-3.885780586188048e-16,5.0,0.0
5,24,0.5,4,current_only,10,0.6,0.0,0.0,1.0,0.0,1.0,0.19090754889170578,-1.0571338178280791,5.0,0.0
5,24,0.5,4,gradient_line,10,0.6,0.1,0.16666666666666666,1.0,1.0,0.0,2.595,-0.31746417135743915,5.0,0.0
5,24,0.5,4,least_squares,10,0.6,0.0,0.0,0.5,0.0,1.0,0.47766836502649784,-0.18662219140075986,5.0,0.0
5,24,0.5,4,one_axis_current,10,0.6,0.0,0.0,1.0,0.0,1.0,0.28849350867692436,-0.9946612320242347,5.0,0.0
5,24,0.5,4,oracle_anchor,10,0.6,0.6,1.0,1.0,1.0,0.0,0.7137700087613288,0.04458457859441356,5.0,0.0
5,24,0.5,4,random_search,10,0.6,0.2,0.3333333333333333,0.3333333333333333,1.0,0.0,0.7370834207001252,-0.6949746289540145,5.0,0.0
5,24,0.5,4,soft_penalty,10,0.6,0.0,0.0,0.8333333333333334,0.0,1.0,2.57500720201499,-4.141812439617077,5.0,0.0
5,24,0.5,5,UBC,10,0.9,0.9,1.0,1.0,1.0,0.0,0.6599590659060008,-7.231869424294423e-16,5.0,0.0
5,24,0.5,5,current_only,10,0.9,0.0,0.0,1.0,0.0,1.0,0.15066560756380387,-1.3294693533696127,5.0,0.0
5,24,0.5,5,gradient_line,10,0.9,0.4,0.4444444444444444,1.0,1.0,0.0,2.2933333333333334,-0.5629702810232504,5.0,0.0
5,24,0.5,5,least_squares,10,0.9,0.0,0.0,0.5555555555555556,0.0,1.0,0.5711037899690081,-0.1549875749430495,5.0,0.0
5,24,0.5,5,one_axis_current,10,0.9,0.0,0.0,1.0,0.0,1.0,0.21140369519147084,-1.424932085159446,5.0,0.0
5,24,0.5,5,oracle_anchor,10,0.9,0.9,1.0,1.0,1.0,0.0,0.8468215839792043,0.038434065100316106,5.0,0.0
5,24,0.5,5,random_search,10,0.9,0.5,0.5555555555555556,0.5555555555555556,1.0,0.0,1.291206271145707,-0.6411767134329729,5.0,0.0
5,24,0.5,5,soft_penalty,10,0.9,0.0,0.0,0.7777777777777778,0.0,1.0,2.1601085260542052,-3.722438647906318,5.0,0.0
