sigma,scale,samples,guard,seed,method,trials,reachable_rate,overall_success,future_success,current_success,detects_unreachable,false_certificate,mean_norm,mean_min_margin,mean_rank,mean_null_dim
0.35,0.75,32,0.5,0,guard_0.5,8,1.0,0.625,0.625,0.625,0.0,0.0,1.502200838757913,-0.05799453928372235,3.0,0.0
0.35,0.75,32,0.5,1,guard_0.5,8,1.0,0.375,0.375,0.5,0.0,0.125,1.2572285281203066,-0.28268900647495493,3.0,0.0
0.35,0.75,32,0.5,2,guard_0.5,8,1.0,0.625,0.625,0.75,0.0,0.125,1.1912846077799357,0.08244342637374691,3.0,0.0
0.35,0.75,32,0.5,3,guard_0.5,8,1.0,0.875,0.875,0.875,0.0,0.0,1.5892096734835193,0.14289375655080244,3.0,0.0
0.35,0.75,32,1.0,0,guard_1.0,8,1.0,0.5,0.5,0.5,0.0,0.0,1.5201420711722406,-0.19708422513140542,3.0,0.0
0.35,0.75,32,1.0,1,guard_1.0,8,1.0,0.375,0.375,0.5,0.0,0.125,1.5566831144131505,-0.2663230677931638,3.0,0.0
0.35,0.75,32,1.0,2,guard_1.0,8,1.0,0.625,0.625,0.75,0.0,0.125,1.5345972338845064,0.17473968419123825,3.0,0.0
0.35,0.75,32,1.0,3,guard_1.0,8,1.0,0.75,0.75,0.75,0.0,0.0,1.77701952158891,0.04612067638679197,3.0,0.0
0.35,0.75,128,0.0,0,estimated,8,1.0,0.875,0.875,0.875,0.0,0.0,0.937744281940115,0.03687201688419846,3.0,0.0
0.35,0.75,128,0.0,1,estimated,8,1.0,0.625,0.625,1.0,0.0,0.375,0.932687063031202,0.036881186844687504,3.0,0.0
0.35,0.75,128,0.0,2,estimated,8,1.0,0.75,0.75,0.875,0.0,0.125,0.9837734441586082,-0.02734783207011493,3.0,0.0
0.35,0.75,128,0.0,3,estimated,8,1.0,0.875,0.875,1.0,0.0,0.125,1.0150754454483804,0.109506274458567,3.0,0.0
0.35,0.75,128,0.5,0,guard_0.5,8,1.0,0.875,0.875,0.875,0.0,0.0,1.1374844250644143,0.08051548350315138,3.0,0.0
0.35,0.75,128,0.5,1,guard_0.5,8,1.0,0.875,0.875,1.0,0.0,0.125,1.0359951411437935,0.07792647358712768,3.0,0.0
0.35,0.75,128,0.5,2,guard_0.5,8,1.0,0.75,0.75,0.875,0.0,0.125,1.2002670503302586,0.01722888456505093,3.0,0.0
0.35,0.75,128,0.5,3,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,1.152960264305854,0.1467156163759108,3.0,0.0
0.35,0.75,128,1.0,0,guard_1.0,8,1.0,0.875,0.875,0.875,0.0,0.0,1.3450692365455452,0.1349512636209343,3.0,0.0
0.35,0.75,128,1.0,1,guard_1.0,8,1.0,0.875,0.875,1.0,0.0,0.125,1.1464449292223815,0.12491533975521216,3.0,0.0
0.35,0.75,128,1.0,2,guard_1.0,8,1.0,0.625,0.625,0.75,0.0,0.125,1.1552071166771734,-0.03338234445437683,3.0,0.0
0.35,0.75,128,1.0,3,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,1.3139235729182692,0.19554941160855938,3.0,0.0
0.35,1.0,8,0.0,0,estimated,8,1.0,0.25,0.25,0.5,0.0,0.25,0.9555896099301406,-0.3666020365190023,3.0,0.0
0.35,1.0,8,0.0,1,estimated,8,1.0,0.5,0.5,0.625,0.0,0.25,0.905275186956616,0.0020585705800715004,3.0,0.0
0.35,1.0,8,0.0,2,estimated,8,1.0,0.5,0.5,0.75,0.0,0.25,1.1667349270495488,-0.14614404618451032,3.0,0.0
0.35,1.0,8,0.0,3,estimated,8,1.0,0.5,0.5,0.625,0.0,0.125,0.7842152651364783,-0.2848248406501881,3.0,0.0
0.35,1.0,8,0.5,0,guard_0.5,8,1.0,0.375,0.375,0.5,0.0,0.125,1.5504796571836104,-0.2950133372636705,3.0,0.0
0.35,1.0,8,0.5,1,guard_0.5,8,1.0,0.625,0.625,0.75,0.0,0.125,1.633578702990093,0.19300092021959006,3.0,0.0
0.35,1.0,8,0.5,2,guard_0.5,8,1.0,0.625,0.625,0.625,0.0,0.0,1.6875415696875613,-0.09249142932769833,3.0,0.0
0.35,1.0,8,0.5,3,guard_0.5,8,1.0,0.375,0.375,0.625,0.0,0.25,1.3070620119222345,-0.1716909369682873,3.0,0.0
0.35,1.0,8,1.0,0,guard_1.0,8,1.0,0.375,0.375,0.375,0.0,0.0,1.6801902872857062,-0.26083930334091265,3.0,0.0
0.35,1.0,8,1.0,1,guard_1.0,8,1.0,0.375,0.375,0.5,0.0,0.125,1.886193436376379,0.09089469960177839,3.0,0.0
0.35,1.0,8,1.0,2,guard_1.0,8,1.0,0.375,0.375,0.375,0.0,0.0,1.3903737823514062,-0.47188727483063014,3.0,0.0
0.35,1.0,8,1.0,3,guard_1.0,8,1.0,0.625,0.625,0.625,0.0,0.0,1.8860300598125241,-0.04652921969312379,3.0,0.0
0.35,1.0,32,0.0,0,estimated,8,1.0,0.375,0.375,0.75,0.0,0.375,0.7774367083427395,-0.04662165180085007,3.0,0.0
0.35,1.0,32,0.0,1,estimated,8,1.0,0.625,0.625,0.875,0.0,0.375,0.7665493571182957,0.042108068454619126,3.0,0.0
0.35,1.0,32,0.0,2,estimated,8,1.0,0.25,0.25,0.625,0.0,0.375,0.8824719901259119,-0.4042941496223909,3.0,0.0
0.35,1.0,32,0.0,3,estimated,8,1.0,0.125,0.125,0.625,0.0,0.5,1.2500741908453648,-0.5106794432732986,3.0,0.0
0.35,1.0,32,0.5,0,guard_0.5,8,1.0,0.625,0.625,0.75,0.0,0.125,0.9789982077566167,0.005551915228293701,3.0,0.0
0.35,1.0,32,0.5,1,guard_0.5,8,1.0,0.75,0.75,1.0,0.0,0.25,0.9630152659020889,0.12181974640415183,3.0,0.0
0.35,1.0,32,0.5,2,guard_0.5,8,1.0,0.5,0.5,0.625,0.0,0.125,1.193686238305721,-0.35634338830910706,3.0,0.0
0.35,1.0,32,0.5,3,guard_0.5,8,1.0,0.375,0.375,0.5,0.0,0.125,1.2505854846271045,-0.2979849580139713,3.0,0.0
0.35,1.0,32,1.0,0,guard_1.0,8,1.0,0.625,0.625,0.75,0.0,0.125,1.1879168253555117,0.05504906088450485,3.0,0.0
0.35,1.0,32,1.0,1,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,1.1835449766565929,0.18866038803281404,3.0,0.0
0.35,1.0,32,1.0,2,guard_1.0,8,1.0,0.5,0.5,0.625,0.0,0.125,1.5161542562324883,-0.30459178814693283,3.0,0.0
0.35,1.0,32,1.0,3,guard_1.0,8,1.0,0.375,0.375,0.5,0.0,0.125,1.6172722010040608,-0.2726883749010752,3.0,0.0
0.35,1.0,128,0.0,0,estimated,8,1.0,0.5,0.5,0.75,0.0,0.25,0.6574038826334746,-0.2859078469141011,3.0,0.0
0.35,1.0,128,0.0,1,estimated,8,1.0,0.625,0.625,0.75,0.0,0.375,0.8802802471908988,0.00021916330103291352,3.0,0.0
0.35,1.0,128,0.0,2,estimated,8,1.0,0.25,0.25,1.0,0.0,0.75,0.6726325718880661,0.011712898582807413,3.0,0.0
0.35,1.0,128,0.0,3,estimated,8,1.0,0.125,0.125,0.75,0.0,0.875,0.6587941333858998,-0.03189723080185247,3.0,0.0
0.35,1.0,128,0.5,0,guard_0.5,8,1.0,0.625,0.625,0.75,0.0,0.125,0.7896753913772131,-0.251816702506877,3.0,0.0
0.35,1.0,128,0.5,1,guard_0.5,8,1.0,0.875,0.875,1.0,0.0,0.125,0.9766230951145224,0.03344224101797738,3.0,0.0
0.35,1.0,128,0.5,2,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.7791944257019603,0.060986429702756834,3.0,0.0
0.35,1.0,128,0.5,3,guard_0.5,8,1.0,0.625,0.625,0.75,0.0,0.375,0.7627287294335849,-0.0005140356309445999,3.0,0.0
0.35,1.0,128,1.0,0,guard_1.0,8,1.0,0.75,0.75,0.75,0.0,0.0,0.9265291401724051,-0.21947896086269253,3.0,0.0
0.35,1.0,128,1.0,1,guard_1.0,8,1.0,0.875,0.875,1.0,0.0,0.125,1.076547175266525,0.0700116687272596,3.0,0.0
0.35,1.0,128,1.0,2,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.895992096206118,0.11232743669656092,3.0,0.0
0.35,1.0,128,1.0,3,guard_1.0,8,1.0,0.625,0.625,0.875,0.0,0.375,0.8774028458521405,0.04261536321258724,3.0,0.0
0.35,1.25,8,0.0,0,estimated,8,1.0,0.5,0.5,0.875,0.0,0.375,0.6983747223580927,-0.12962404716294557,3.0,0.0
0.35,1.25,8,0.0,1,estimated,8,1.0,0.125,0.125,0.625,0.0,0.5,1.1723857155822703,-0.49755962038915424,3.0,0.0
0.35,1.25,8,0.0,2,estimated,8,1.0,0.0,0.0,0.5,0.0,0.5,1.026085615265996,-0.3921442220805918,3.0,0.0
0.35,1.25,8,0.0,3,estimated,8,1.0,0.125,0.125,0.375,0.0,0.5,0.6596786046786252,-0.27319743308346256,3.0,0.0
0.35,1.25,8,0.5,0,guard_0.5,8,1.0,0.625,0.625,0.875,0.0,0.25,1.0671240479104636,-0.04392918767351305,3.0,0.0
0.35,1.25,8,0.5,1,guard_0.5,8,1.0,0.0,0.0,0.25,0.0,0.375,1.3230735726855907,-0.569107289558198,3.0,0.0
0.35,1.25,8,0.5,2,guard_0.5,8,1.0,0.125,0.125,0.375,0.0,0.25,1.2193846641924715,-0.46600486747324577,3.0,0.0
0.35,1.25,8,0.5,3,guard_0.5,8,1.0,0.375,0.375,0.5,0.0,0.25,1.1528314526943124,-0.15323310217547617,3.0,0.0
0.35,1.25,8,1.0,0,guard_1.0,8,1.0,0.875,0.875,0.875,0.0,0.0,1.4611743308980152,0.05018994694919782,3.0,0.0
0.35,1.25,8,1.0,1,guard_1.0,8,1.0,0.125,0.125,0.375,0.0,0.25,1.805703233089624,-0.5564039773023788,3.0,0.0
0.35,1.25,8,1.0,2,guard_1.0,8,1.0,0.25,0.25,0.25,0.0,0.0,1.0625778245853104,-0.4630813569667034,3.0,0.0
0.35,1.25,8,1.0,3,guard_1.0,8,1.0,0.5,0.5,0.5,0.0,0.125,1.6975954782879963,-0.05312987599295202,3.0,0.0
0.35,1.25,32,0.0,0,estimated,8,1.0,0.125,0.125,0.625,0.0,0.75,0.5142883561104697,-0.18228409372744633,3.0,0.0
0.35,1.25,32,0.0,1,estimated,8,1.0,0.25,0.25,0.625,0.0,0.625,0.6804878620344148,-0.1409095440558736,3.0,0.0
0.35,1.25,32,0.0,2,estimated,8,1.0,0.25,0.25,0.75,0.0,0.75,0.6224064648970622,-0.03955549009922284,3.0,0.0
0.35,1.25,32,0.0,3,estimated,8,1.0,0.25,0.25,0.5,0.0,0.5,0.6292637991399814,-0.20022243296775427,3.0,0.0
0.35,1.25,32,0.5,0,guard_0.5,8,1.0,0.75,0.75,0.75,0.0,0.125,0.7090354202435408,-0.07597988318309792,3.0,0.0
0.35,1.25,32,0.5,1,guard_0.5,8,1.0,0.5,0.5,0.75,0.0,0.375,1.011204899019699,-0.047957084625937535,3.0,0.0
0.35,1.25,32,0.5,2,guard_0.5,8,1.0,0.875,0.875,0.875,0.0,0.125,0.8185641464945479,0.03957007417109944,3.0,0.0
0.35,1.25,32,0.5,3,guard_0.5,8,1.0,0.5,0.5,0.625,0.0,0.25,0.8566011282904328,-0.13177998419505174,3.0,0.0
0.35,1.25,32,1.0,0,guard_1.0,8,1.0,0.75,0.75,0.875,0.0,0.125,0.9160544431408894,-0.004378400206491578,3.0,0.0
0.35,1.25,32,1.0,1,guard_1.0,8,1.0,0.625,0.625,0.75,0.0,0.25,1.3557287350675722,0.03191488533130005,3.0,0.0
0.35,1.25,32,1.0,2,guard_1.0,8,1.0,0.875,0.875,0.875,0.0,0.125,1.0265268661280735,0.11707488038792752,3.0,0.0
0.35,1.25,32,1.0,3,guard_1.0,8,1.0,0.75,0.75,0.75,0.0,0.0,1.087943084953432,-0.07063716441061454,3.0,0.0
0.35,1.25,128,0.0,0,estimated,8,1.0,0.125,0.125,0.5,0.0,0.875,0.6066804205394876,-0.12027035970037538,3.0,0.0
0.35,1.25,128,0.0,1,estimated,8,1.0,0.0,0.0,0.625,0.0,1.0,0.5185498869667262,-0.10506441324556555,3.0,0.0
0.35,1.25,128,0.0,2,estimated,8,1.0,0.125,0.125,0.25,0.0,0.75,0.5478984093590438,-0.34986589808670593,3.0,0.0
0.35,1.25,128,0.0,3,estimated,8,1.0,0.25,0.25,0.5,0.0,0.625,0.5444338941842892,-0.1058895312587371,3.0,0.0
0.35,1.25,128,0.5,0,guard_0.5,8,1.0,0.25,0.25,0.625,0.0,0.75,0.6848034017897984,-0.055662373559838794,3.0,0.0
0.35,1.25,128,0.5,1,guard_0.5,8,1.0,0.25,0.25,0.875,0.0,0.75,0.6265670540227414,-0.030725527108389324,3.0,0.0
0.35,1.25,128,0.5,2,guard_0.5,8,1.0,0.125,0.125,0.5,0.0,0.75,0.6480695371295327,-0.3096527515734068,3.0,0.0
0.35,1.25,128,0.5,3,guard_0.5,8,1.0,0.375,0.375,0.875,0.0,0.5,0.6743687529628168,-0.05414695710563442,3.0,0.0
0.35,1.25,128,1.0,0,guard_1.0,8,1.0,0.375,0.375,0.75,0.0,0.625,0.7772940510603261,-0.0013726948944224257,3.0,0.0
0.35,1.25,128,1.0,1,guard_1.0,8,1.0,0.5,0.5,1.0,0.0,0.5,0.7380852909525817,0.019746119325221526,3.0,0.0
0.35,1.25,128,1.0,2,guard_1.0,8,1.0,0.375,0.375,0.5,0.0,0.5,0.7587267388084553,-0.2660587269847482,3.0,0.0
0.35,1.25,128,1.0,3,guard_1.0,8,1.0,0.625,0.625,0.875,0.0,0.25,0.8097898589295304,-0.002219686648203427,3.0,0.0
